# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
1.13262e+02	2.23096e-02	1.48041e-02	0.46451	6.19769	1.29620e-05
1.13632e+02	2.23107e-02	1.41821e-02	4.45865	0.40268	1.29620e-05
1.14002e+02	2.23146e-02	1.38289e-02	2.48285	0.73282	1.29620e-05
1.14372e+02	2.23139e-02	1.44564e-02	0.79393	0.93143	1.29620e-05
1.14743e+02	2.23056e-02	1.37646e-02	5.72039	0.97949	1.29620e-05
1.15113e+02	2.23084e-02	1.42919e-02	4.63309	0.88751	1.29620e-05
1.15483e+02	2.23137e-02	1.36032e-02	3.78261	0.71377	1.29620e-05
1.15853e+02	2.23130e-02	1.38096e-02	3.27123	0.35571	1.29620e-05
1.16223e+02	2.22999e-02	1.47236e-02	2.99924	6.19435	1.29620e-05
1.16593e+02	2.23092e-02	1.37663e-02	3.01644	5.64074	1.29620e-05
1.16963e+02	2.23123e-02	1.36851e-02	3.37157	4.87732	1.29620e-05
1.17334e+02	2.23018e-02	1.43433e-02	3.95355	4.03863	1.29620e-05
1.17704e+02	2.23080e-02	1.39400e-02	4.82927	3.06087	1.29620e-05
1.18074e+02	2.23059e-02	1.36429e-02	6.01339	1.92525	1.29620e-05
1.18444e+02	2.23061e-02	1.41873e-02	1.22342	0.65919	1.29620e-05
1.18814e+02	2.23003e-02	1.43295e-02	2.95561	5.56397	1.29620e-05
1.19184e+02	2.23088e-02	1.40649e-02	4.94580	4.07997	1.29620e-05
1.19554e+02	2.23045e-02	1.37143e-02	0.95153	2.44644	1.29620e-05
1.19924e+02	2.23105e-02	1.37105e-02	3.55726	0.64785	1.29620e-05
1.20295e+02	2.23106e-02	1.45456e-02	0.13810	5.04973	1.29620e-05
